1305944695,2011-05-21 06:24:55,,LBA51,212222,MB+DIG  
1305942235,2011-05-21 05:43:55,,LBC49,212222,DIG  
1305892965,2011-05-20 16:02:45,,EBC51,212222,MB+DIG  
1305862589,2011-05-20 07:36:29,,EBA64,212222,MB+DIG  
1305860369,2011-05-20 06:59:29,,LBC53,2121,MB+DIG  
1305857709,2011-05-20 06:15:09,,LBC29,212222,MB+DIG  
1305855089,2011-05-20 05:31:29,,LBC30,212222,MB+DIG  
1305851298,2011-05-20 04:28:18,refurbished,EBC63,212222,MB+DIG  
1305850416,2011-05-20 04:13:36,,EBA34,212222,MB+DIG  
1305846741,2011-05-20 03:12:21,,LBC15,212222,MB+DIG  
1305845000,2011-05-20 02:43:20,,LBC04,212222,MB+DIG  
1305844288,2011-05-20 02:31:28,refurbished,LBA19,212222,MB+DIG  
1305838491,2011-05-20 00:54:51,,LBA02,212222,MB+DIG  
1305836499,2011-05-20 00:21:39,,EBA64,212222,MB+DIG  
1305835620,2011-05-20 00:07:00,,LBC19,212222,MB+DIG  
1305835328,2011-05-20 00:02:08,,LBA48,212222,MB+DIG  
1305682993,2011-05-18 05:43:13,,LBC20,2121,MB+DIG  
1305682369,2011-05-18 05:32:49,,LBA55,2121,MB+DIG  
1305682133,2011-05-18 05:28:53,,LBC18,212222,MB+DIG  
1305549191,2011-05-16 16:33:11,,LBA51,212222,MB+DIG  
1305536504,2011-05-16 13:01:44,,LBA08,212222,MB+DIG  
1305456276,2011-05-15 14:44:36,refurbished,LBC23,212222,HV  
1304323434,2011-05-02 12:03:54,,LBC26,212222,MB+DIG  
1304322872,2011-05-02 11:54:32,,LBA48,212222,MB+DIG  
1304322782,2011-05-02 11:53:02,,LBA36,212222,MB+DIG  
1304322596,2011-05-02 11:49:56,,LBA20,212222,MB+DIG  
1304320890,2011-05-02 11:21:30,,LBA03,212222,MB+DIG  
1304320524,2011-05-02 11:15:24,,LBC57,212222,MB+DIG  
1304320244,2011-05-02 11:10:44,,LBC43,212222,MB+DIG  
1304320159,2011-05-02 11:09:19,,LBA57,212222,MB  
1304320041,2011-05-02 11:07:21,,EBA12,212222,MB+DIG  
1304317648,2011-05-02 10:27:28,,LBA63,212222,HV  
1304315758,2011-05-02 09:55:58,,LBA63,212222,DIG  
1304314995,2011-05-02 09:43:15,,EBA64,212222,MB+DIG  
1304314674,2011-05-02 09:37:54,,LBC44,212222,MB+DIG  
1304314204,2011-05-02 09:30:04,,LBC63,212222,MB  
1304312797,2011-05-02 09:06:37,refurbished,LBA58,212222,MB+DIG  
1304311444,2011-05-02 08:44:04,,LBC53,2121,MB+DIG  
1304133689,2011-04-30 07:21:29,,LBC26,212222,MB+DIG  
1304133100,2011-04-30 07:11:40,,EBA09,212222,MB+DIG  
1304133018,2011-04-30 07:10:18,refurbished,LBA22,212222,HV  
1304132208,2011-04-30 06:56:48,,LBC30,212222,MB+DIG  
1304059221,2011-04-29 10:40:21,refurbished,LBA12,2121,MB  
1304055102,2011-04-29 09:31:42,,LBA45,212222,DIG  
1304053122,2011-04-29 08:58:42,,LBA35,212222,MB  
1304051840,2011-04-29 08:37:20,refurbished,LBA19,212222,DIG  
1304051622,2011-04-29 08:33:42,,LBA07,212222,MB  
1304050288,2011-04-29 08:11:28,,LBC28,212222,DIG  
1304047593,2011-04-29 07:26:33,,EBC23,212222,DIG  
1304046730,2011-04-29 07:12:10,,LBC54,212222,MB  
1304043141,2011-04-29 06:12:21,,LBA51,212222,HV  
1304042189,2011-04-29 05:56:29,,LBC53,2121,MB  
1304036030,2011-04-29 04:13:50,,LBA55,212222,MB  
1304034390,2011-04-29 03:46:30,,LBC03,212222,MB  
1304033820,2011-04-29 03:37:00,,LBC34,212222,MB  
1304033805,2011-04-29 03:36:45,,LBA02,212222,HV  
1304031481,2011-04-29 02:58:01,,LBA16,212222,DIG  
1304031174,2011-04-29 02:52:54,,LBA02,212222,DIG  
1304027514,2011-04-29 01:51:54,,LBA06,212222,MB+DIG  
1304027130,2011-04-29 01:45:30,,LBC28,212222,MB+DIG  
1304026500,2011-04-29 01:35:00,,LBC11,212222,MB+DIG  
1304019333,2011-04-28 23:35:33,,LBA14,212222,MB+DIG  
1304017486,2011-04-28 23:04:46,refurbished,LBA30,212222,MB+DIG  
1304016386,2011-04-28 22:46:26,,LBA31,212222,MB+DIG  
1303964912,2011-04-28 08:28:32,,LBC18,212222,MB+DIG  
1303964868,2011-04-28 08:27:48,,EBA33,212222,MB+DIG  
1303962403,2011-04-28 07:46:43,refurbished,LBA19,212222,MB+DIG  
1303960391,2011-04-28 07:13:11,,LBC60,212222,MB+DIG  
1303960271,2011-04-28 07:11:11,,LBC05,212222,MB+DIG  
1303955112,2011-04-28 05:45:12,,LBC39,212222,MB+DIG  
1303953157,2011-04-28 05:12:37,,LBA28,212222,MB+DIG  
1303952916,2011-04-28 05:08:36,,EBC10,212222,MB+DIG  
1303952497,2011-04-28 05:01:37,,LBA25,212222,MB+DIG  
1303950483,2011-04-28 04:28:03,,LBA18,212222,MB+DIG  
1303949843,2011-04-28 04:17:23,,LBC53,2121,MB+DIG  
1303946955,2011-04-28 03:29:15,,EBC45,212222,MB+DIG  
1303946586,2011-04-28 03:23:06,,LBA32,212222,MB+DIG  
1303946123,2011-04-28 03:15:23,,LBC55,212222,MB+DIG  
1303943571,2011-04-28 02:32:51,,EBA50,212222,MB  
1303943496,2011-04-28 02:31:36,,LBA39,212222,MB+DIG  
1303939460,2011-04-28 01:24:20,,LBC63,212222,DIG  
1303938183,2011-04-28 01:03:03,,EBC01,0,MB  
1303938076,2011-04-28 01:01:16,,LBA38,212222,MB  
1303936340,2011-04-28 00:32:20,,LBC26,212222,DIG  
1303862862,2011-04-27 04:07:42,refurbished,LBC42,212222,DIG  
1303861482,2011-04-27 03:44:42,,LBA37,212222,MB  
1303860944,2011-04-27 03:35:44,,EBA54,212222,MB  
1303858905,2011-04-27 03:01:45,,LBC54,212222,MB  
1303855871,2011-04-27 02:11:11,refurbished,LBA42,212222,DIG  
1303851698,2011-04-27 01:01:38,,LBA08,212222,MB+DIG  
1303847300,2011-04-26 23:48:20,,LBA37,212222,MB+DIG  
1303774115,2011-04-26 03:28:35,,EBC02,212222,MB+DIG  
1303773815,2011-04-26 03:23:35,,EBA32,212222,MB+DIG  
1303772795,2011-04-26 03:06:35,,LBC50,212222,MB+DIG  
